CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,300000,974.225247,3.2474174899999997,37.37933196442095,11.511247254405557,26.061467829664135,307.957543633
1,614400,1995.238032,3.247457734375,60.36744196445395,9.07736986830857,33.04922068311627,150.368635359
1,864000,2805.757414,3.247404414351852,77.00415312684939,8.234111952156523,36.43380145219299,106.930751366
1,1017600,3304.619859,3.2474644840801887,88.77915826645427,8.060275686816079,37.219570602367845,90.790179184
1,1305600,4239.863194,3.24744423560049,120.24787793119575,8.50914456093466,35.25618795775253,70.763365702
1,1420800,4614.106863,3.2475414294763514,134.18205954474416,8.725124402562924,34.383463909337245,65.024522892
1,1612800,5237.613045,3.2475279296875,162.97724371950437,9.336089760166395,32.133367149059325,57.284621749
1,1804800,5846.357719,3.239338275155142,199.6514143106764,10.246080558045621,29.27948870794582,51.319849616
4,300000,1568.069915,5.226899716666667,74.76340724746886,14.30496918323372,20.971733399581034,191.336506854
4,652800,3415.37831,5.231890793504903,121.59290883570806,10.682607577715205,28.08303102192246,87.855514602
4,902400,4714.090416,5.223947712765957,161.02306226125896,10.25012794296901,29.26792735360757,63.65627258
4,1056000,5515.010019,5.222547366477273,191.3654686722196,10.413004163857615,28.81012964935391,54.414227583
4,1401600,7331.378299,5.2307208183504565,287.64899022203105,11.77563089217325,25.476342010634603,40.937501234
4,1536000,8028.259473,5.226731427734375,330.0802889013945,12.340415664283679,24.31036426660058,37.386102955
4,1612800,8427.67649,5.2254938554067465,355.5333976274571,12.66219920006355,23.69256676979891,35.614654726
4,1804800,9435.742593,5.2281375182845755,425.04265493087996,13.520951310044062,22.187787909356977,31.810810405
4,2016000,10538.518284,5.227439625,514.2730520769107,14.649274261558142,20.47883018937288,28.485401291
