CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,403000,1308.312582,3.246433205955335,22.750903083700457,5.217445689197957,57.49940063987844,229.329168605
1,598000,1941.596769,3.246817339464883,35.25222875816995,5.447605679906586,55.070065204342086,154.532234466
1,702000,2279.063761,3.246529574074074,38.853730769230786,5.115105332131257,58.64981862944397,131.650300521
1,806000,2617.070277,3.2469854553349875,46.19844736842106,5.296597931260499,56.64013087144131,114.648829841
1,910000,2954.704382,3.246927892307692,56.06459405940595,5.693190556904384,52.694529895223106,101.546986158
1,1053000,3419.19307,3.247096932573599,76.94006896551726,6.751661664480508,44.43350613646054,87.752217476
1,1118000,3629.588405,3.2465012567084077,83.78646341463416,6.9262760052970656,43.31331869688221,82.665811672
1,1222000,3967.991535,3.2471289157119476,96.18570666666668,7.273124555645918,41.24774678403089,75.615440253
1,1326000,4305.705059,3.2471380535444947,113.1013043478261,7.88149802675244,38.063829868598546,69.685297373
1,1456000,4727.983357,3.247241316620879,143.35163492063495,9.097357536682994,32.976608733944914,63.461833147
1,1534000,4981.237339,3.247221211864407,166.24186666666668,10.013721467039868,29.958892005080134,60.235857957
1,1638000,5318.960321,3.247228523199023,200.54964285714286,11.313321542946053,26.517411253731442,56.411576614
1,1742000,5656.748501,3.2472723886337542,240.99548076923077,12.783152567393222,23.468389227022808,53.0431215
4,936000,5043.118665,5.387947291666666,126.28520338983051,7.515086783241562,39.919698687843734,59.508846496
4,1040000,5596.910505,5.381644716346154,147.29354716981132,7.898371993717639,37.98251085649294,53.623340231
4,1144000,6166.495375,5.390293159965036,175.98070833333333,8.564992886232496,35.026298793805736,48.670067119
4,1248000,6706.608245,5.373884811698718,206.45843181818182,9.239415140156261,32.46958767943468,44.751938968
4,1352000,7272.727273,5.37923614866864,240.06890243902438,9.907764840614888,30.279281434921668,41.270505009
4,1456000,7833.102692,5.379878222527473,280.54200000000003,10.750138654087495,27.9066168031174,38.319177357
4,1508000,8123.476848,5.386920986737401,306.4027222222222,11.320981926054738,26.499468152101123,36.948046166
4,1664000,8948.01205,5.377411087740384,392.79848484848486,13.176875447787172,22.767157600353567,33.546146322
4,1768000,9508.11359,5.3778923020362,464.5663870967742,14.666750869213713,20.4544280239815,31.570839554
4,1898000,10222.509967,5.3859378119072705,621.6167586206897,18.254370847487127,16.434420145534492,29.365956748
4,1976000,10638.297872,5.383753983805668,720.9635000000001,20.344958834947285,14.745667584476946,28.219124595
4,2080000,11194.865288,5.382146773076924,848.7968461538461,22.762021613787667,13.179848657128092,26.816807481
4,2184000,11755.94655,5.382759409340659,971.74228,24.816279504993084,12.088838697180188,25.537922982
4,2210000,11893.434824,5.381644716742081,1091.9388000000001,27.56314637025377,10.884098497686784,25.242391213
4,2314000,12447.616281,5.3792637342264475,1288.1679130434782,31.07017117220721,9.655563155324842,24.119659291
