CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,787200,2556.215438,3.2472248958333334,64.72043302290595,7.596151227140856,39.49368450276603,117.368671258
1,1113600,3608.58844,3.2404709410919543,97.99579929149392,8.147540497106522,36.820927751944346,83.141732156
1,1344000,4338.959518,3.2283924985119046,112.43479561828983,7.774526555152059,38.58755872422798,69.146979922
1,1516800,4919.484438,3.2433309849683547,161.93294576983325,9.875858992890418,30.37710443374784,60.987336122
1,1670400,5424.464334,3.2474044145114944,158.07563122238182,8.74309674316544,34.31278513926005,55.309579823
1,1881600,6088.156506,3.2356273947704084,206.54774422018357,10.178916675936279,29.472684525380043,49.281180554
1,2016000,6543.36067,3.2457146180555556,253.0280260635778,11.601724482573731,25.85822482257809,45.851539306
1,2150400,6968.964876,3.2407760770089284,276.0819950890952,11.886175342209405,25.239405558376685,43.053062328
1,2208000,7135.212273,3.231527297554348,283.7500423077317,11.931697254970057,25.143111963810288,42.050028109
4,614400,1995.198223,3.2473929410807294,53.143251642523516,7.991165931025244,37.54145547588583,150.370285672
4,883200,2861.967316,3.240452124094203,64.25063071599995,6.735519934826764,44.53999140419973,104.831966002
4,1094400,3553.997062,3.2474388358918125,96.67661066722613,8.161623487271356,36.75739275009093,84.421903405
4,1382400,4487.994614,3.2465238816550923,139.11163170545453,9.300194562480465,32.25738966905943,66.854183568
4,1536000,4976.032112,3.239604239583333,150.98839661915,9.104382315312996,32.951164572188375,60.298556175
4,1728000,5610.517851,3.246827460069444,197.49168087994337,10.561852157943028,28.404109006050174,53.479985136
4,1843200,5947.542674,3.2267484125434027,241.58661638732002,12.18815368200258,24.61406442905209,50.450450709
