CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,300000,1110.235259,3.700784196666667,56.123879379095065,30.331421,19.781466882148383,540.437
1,574000,2129.260295,3.7095127090592337,79.9781686817106,22.537608,26.622168599258625,281.797
1,738000,2737.563477,3.709435605691057,94.50717212179832,20.714271,28.965537816899275,219.182
1,930000,3452.30355,3.71215435483871,111.86016512758552,19.441856,30.861251106890208,173.805
1,1098000,4075.920818,3.7121318925318763,127.84651699894712,18.820925,31.879410815355783,147.215
1,1197000,4441.746495,3.7107322431077696,137.67883870872228,18.599172,32.25950058421956,135.091
1,1328000,4927.645735,3.7105766076807227,150.07295721442063,18.274383999999998,32.8328440509951,121.77
1,1401000,5201.28992,3.712555260528194,157.4317638084671,18.161958,33.03608564671276,115.364
1,1598000,5931.432639,3.7117851307884853,177.28566203726587,17.935104,33.45394595983385,101.165
1,1704000,6328.379618,3.7138378039906104,188.69502626083656,17.891685000000003,33.53513098402973,94.818
1,1803000,6691.648822,3.7113970171935664,236.8808198860278,21.24134,28.246805521685545,89.671
4,400000,3084.373024,7.71093256,23.48342988737361,4.568396,131.3371257658049,194.537
4,553000,4285.59184,7.749713996383363,33.65207019448472,4.71166,127.34365382901143,140.011
4,696000,5392.676745,7.7480987715517236,43.946049178559875,4.8897889999999995,122.70468112223247,111.268
4,799000,6190.481104,7.747786112640801,51.92808137915382,5.033337,119.20521117501171,96.929
4,910000,7047.381898,7.744375712087912,62.440683539843796,5.3165119999999995,112.85594765891622,85.145
4,1024000,7935.563227,7.749573463867187,73.01754942802354,5.521222,108.67159480274476,75.615
4,1197000,9267.124875,7.741958959899749,93.86105233896002,6.077597,98.72322893406721,64.751
4,1328000,10284.891494,7.744647209337349,110.41518553432171,6.442174,93.13626114414171,58.345
4,1491000,11548.677676,7.745592002682763,140.6602836742942,7.308849,82.09226924786653,51.961
4,1663000,12884.384126,7.7476753613950695,176.28342601936745,8.210048,73.0811805241577,46.573
4,1836000,14222.390784,7.746400209150327,218.48678690778092,9.218613,65.08571300259595,42.193
4,1999000,15491.86677,7.749808289144573,272.8173791821561,10.567853999999999,56.7759547018723,38.736
4,2130000,16510.277648,7.751304060093896,333.96808627709913,12.139072,49.42717202764758,36.348
4,2253000,17453.022282,7.746570031957391,400.0242256798022,13.754833000000001,43.62103124043745,34.385
6,500000,4646.912127,9.293824253999999,53.10851266484431,6.858274000000001,87.48556852642515,129.137
6,851000,7909.515147,9.294377376028201,102.20580947862301,7.754968,77.3697583278229,75.876
6,984000,9125.891676,9.274280158536584,123.58732741317438,8.127597,73.82255788519042,65.764
6,1106000,10270.982762,9.286602858951175,152.36774822877092,8.903457,67.38955441689671,58.434
6,1277000,11872.019628,9.296804720438528,188.51707973178787,9.530858,62.95340881167257,50.557
6,1426000,13232.764324,9.279638375876578,226.49589929009215,10.273401,58.403249323179345,45.358
6,1582000,14688.961246,9.285057677623263,276.6554424432263,11.305247999999999,53.07269685724719,40.864
6,1745000,16209.644739,9.289194692836675,343.82637107444714,12.732922,47.121941059561976,37.033
6,1826000,16977.928693,9.297879897590363,382.3766050115957,13.520072,44.37846188984793,35.358
6,2048000,19025.271903,9.28968354638672,487.63129872599353,15.386718,38.99467059836932,31.554
6,2188000,20324.514752,9.289083524680073,645.4216406540949,19.063819,31.473232094786464,29.537
6,2252000,20927.069164,9.292659486678508,702.015929450312,20.140134999999997,29.791260088375775,28.689
6,2401000,22318.107424,9.295338369012912,820.4780313731321,22.0725,27.183146449201494,26.902
6,2507000,23289.213213,9.289674197447148,945.3669368915092,24.372505,24.617904478837936,25.781
6,2630000,24440.91409,9.293123228136881,1126.214361312383,27.666582,21.686813354826413,24.566
6,2704000,25118.265165,9.289299247411243,1208.3668005354752,28.8848,20.77217083033291,23.904
6,2802000,26037.146329,9.292343443611706,1370.6807440489094,31.612009999999998,18.980128122191534,23.063
6,2850000,26493.575308,9.29599133614035,1516.849055771267,34.377866999999995,17.45308980339007,22.664
