CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,449000,1450.410466,3.2303128418708242,24.028289052890532,4.970395430536457,60.35737079526908,206.855986275
1,546000,1766.399548,3.2351640073260075,38.690309880239525,6.5716298870318015,45.650775402310515,169.852087186
1,676000,2187.625333,3.236132149408284,54.57259814814816,7.484607503843328,40.08226214212979,137.149554132
1,757000,2450.159669,3.2366706327608985,65.19253002070394,7.983001578376746,37.579849766358386,122.45270395
1,845000,2736.252611,3.2381687704142013,77.49396296296297,8.497283018804723,35.30540283712943,109.650903037
1,962000,3117.304155,3.2404409095634095,103.47546578947369,9.9591139847186,30.123161604568846,96.246138239
1,1014000,3285.76279,3.2403972287968443,124.88716620498616,11.403520072164683,26.30766623827692,91.310583935
1,1144000,3707.090428,3.240463660839161,149.3598375,12.088198199776683,24.81759440422992,80.93339148
1,1242000,4024.198849,3.2400956916264088,176.68158305084745,13.172478310801116,22.774757560542515,74.554903139
1,1352000,4382.120947,3.2412137181952665,204.15670110701106,13.977715830748927,21.46273422872455,68.465623489
1,1482000,4804.689377,3.2420306187584345,252.2516032388664,15.751759077245213,19.045491905305745,62.444634147
1,1586000,5139.890692,3.2407885825977303,287.18470995671,16.763956607093206,17.895536658276917,58.373430151
1,1690000,5477.451159,3.24109536035503,349.24695833333334,19.130208829503005,15.682003404862668,54.775591807
1,1794000,5816.771692,3.2423476544035674,435.0603137254902,22.44046713911102,13.368705657518879,51.580129079
1,1872000,6068.697657,3.2418256714743587,474.4195128205128,23.454474477631955,12.790736381073206,49.438258427
5,449000,1449.016359,3.2272079265033407,26.484162162162168,5.483681554016145,54.70777196759094,207.055126775
5,546000,1765.536723,3.233583741758242,36.967583832335336,6.282082007537224,47.75486847195896,169.934882302
5,676000,2187.641285,3.2361557470414204,52.79907777777778,7.241358402667555,41.42869104358744,137.14933494
5,757000,2447.021974,3.2325257252311754,64.91881780538303,7.959617316652038,37.690254200083274,122.608784105
5,845000,2735.354456,3.2371058650887576,77.03313856812935,8.449383936827216,35.50554717870371,109.685053652
5,962000,3115.167752,3.2382201164241162,102.47422105263158,9.869457698700176,30.39680691265443,96.311614739
5,1014000,3281.844834,3.236533366863905,123.7208864265928,11.310608696570066,26.523771447506164,91.420365819
5,1144000,3707.50275,3.2408240821678325,149.43407812499998,12.092821928235118,24.8081053190356,80.924124403
5,1242000,4020.262121,3.2369260233494366,173.16548813559322,12.922968304243096,23.214480832665878,74.627851331
5,1352000,4378.986702,3.2388954896449706,202.30313284132842,13.861015289920685,21.643436193173457,68.516068413
5,1482000,4800.614479,3.2392810249662616,250.17116194331985,15.63526654602458,19.187392751950107,62.498276878
5,1586000,5135.930973,3.2382919123581337,286.3452683982684,16.727813065303046,17.93420328340841,58.418332382
5,1690000,5471.856418,3.2377848627218935,344.65729032258065,18.89774084933746,15.874913429692722,54.830526961
5,1794000,5814.629608,3.241153627647715,436.2615980392157,22.51081243961219,13.326929039313175,51.599344386
5,1872000,6066.120716,3.240449100427351,476.9507794871795,23.589311476514496,12.717624263797601,49.458586695
