CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,307200,2052.854152,6.6824679427083336,124.60653221037921,18.213107679545047,16.471653562830845,146.164951038
1,422400,2806.22983,6.643536529356061,163.35429668809425,17.466680074938452,17.17555933428048,106.925134074
1,480000,3200.648665,6.668018052083334,188.97926199991392,17.716489757715806,16.933376989611915,93.748327569
1,556800,3686.318842,6.620543897270116,223.1457108353703,18.163634309823905,16.5165183840848,81.398088459
1,652800,4355.463929,6.671972930453431,245.387794545544,16.905095295767264,17.746128889028782,68.891345338
1,729600,4836.837353,6.629437161458333,273.83613478913105,16.987900177250374,17.659628139430083,62.036736643
1,844800,5333.42815,6.31324354876894,315.6073030052678,17.7560620932003,16.895638144613454,56.259984874
1,960000,6430.178973,6.698103096875,425.85028677699995,19.872205035757656,15.096462594874897,46.664768471
1,1036800,6872.065056,6.628149166666668,479.35698525148825,20.930341775828367,14.333258539832267,43.663370765
1,1113600,6620.470495,5.945106407147988,501.0947254211555,22.711250117740825,13.209312496878185,45.32326717
1,1190400,7885.39887,6.624158996975806,615.1943551013513,23.409873963111746,12.815105304399625,38.05281009
1,1228800,8155.054775,6.636600565592448,631.3473041811944,23.23018055237395,12.914234537421287,36.794614309
1,1324800,8833.402038,6.667724968297102,765.9014554753938,26.016273865082752,11.531243926619304,33.968173946
1,1401600,9396.729938,6.704287912385846,902.0019781196773,28.802976848485102,10.41559008216814,31.93227681
1,1478400,9811.616954,6.636645666937229,993.9791480483333,30.398217565151228,9.868999698979803,30.582349363
1,1593600,10641.694158,6.677769928463856,1229.887630385,34.680418534579886,8.650414633862324,28.198038323
2,307200,2007.723041,6.535556774088541,181.6252667117229,27.143699717394714,11.052288491378668,149.448918693
2,403200,2686.871944,6.663868908730159,217.07351657902694,24.243304232542695,12.374550808849678,111.68245954
2,480000,3213.402029,6.694587560416666,247.10519152953754,23.075764955527156,13.000652441129297,93.384379392
2,556800,3730.554485,6.699990095186783,276.0619679512999,22.206381846418722,13.509629892650961,80.439844761
2,652800,4343.545491,6.653715519301471,311.7681301104117,21.54097796592704,13.926944286119793,69.092944036
2,729600,4851.62125,6.649700178179825,351.0985103745245,21.71806276655754,13.813386729038909,61.857462008
2,806400,5367.974663,6.656714611855159,379.2881782356544,21.20605521642728,14.146902709543303,55.910140187
2,883200,5875.210528,6.652185833333332,420.84853466401995,21.498946491087633,13.95417213231191,51.084760241
2,940800,6285.486811,6.681002137542517,445.4213848119148,21.26921931111086,14.104890057872623,47.750781701
2,1036800,6884.839583,6.6404702768132715,512.7278587669999,22.35384166846831,13.420511983994743,43.597868316
2,1113600,7411.067194,6.6550531555316095,580.6304660789749,23.517399354210795,12.756512549772427,40.503212849
2,1190400,7944.494465,6.673802473958332,631.379532926081,23.856862589832698,12.574998027102433,37.785296079
2,1248000,8279.287981,6.634044856570513,660.5697740398055,23.951958130920598,12.525071994540491,36.259543007
2,1324800,8790.436006,6.635292878925121,767.8137089755588,26.22322953113259,11.440238497086554,34.153114518
2,1401600,9371.192953,6.686068031535388,862.9514391859676,27.64756836695705,10.85086384517434,32.038382592
2,1478400,9807.767752,6.63404204004329,903.9611331257667,27.672233856837707,10.841191988765704,30.612194311
2,1555200,10419.922893,6.700053300540124,1036.4267451035714,29.864497271126464,10.045372512935131,28.81486551
2,1632000,10924.583955,6.693985266544118,1131.99879201,31.112340544812486,9.642476096193942,27.484429104
2,1708800,11367.080934,6.652083879915731,1246.0752468476153,32.91662386910169,9.1139359003827,26.416240875
2,1785600,11913.74449,6.672123930331541,1347.7451555211198,33.97289037586048,8.83057039542228,25.207206449
2,1824000,12156.576708,6.664789861842106,1490.4591906978749,36.81802847622876,8.148182084048644,24.702473376
2,1920000,12852.919755,6.694229039062501,1680.3239538414782,39.264643538052994,7.640461569688199,23.36730572
2,1996800,13366.601319,6.694011077223558,1908.045540524409,42.8701158565144,6.997881717980312,22.468077908
2,2073600,13757.050488,6.634380057870371,2205.5759126656667,48.15240073375164,6.230218959565185,21.832121242
2,2150400,14276.876219,6.639172348865327,2337.0954028912,49.17252353219184,6.1009681515246745,21.040015513
