CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,500000,1856.182945,3.71236589,0.0068951055900621115,0.0011144847423725465,269182.6891782758,161.634180625
1,774000,2873.810961,3.712934058139535,0.007381682692307692,0.0007706519204307091,389280.80505182315,104.400575391
1,850000,3123.861092,3.6751306964705885,0.006049442105263157,0.0005810185818722507,516334.6050539248,96.044985928
1,900000,3174.670363,3.5274115144444447,0.007140287234042552,0.0006748141275432672,444566.8633112084,94.507980621
1,950000,3357.507387,3.534218302105263,0.007097786516853932,0.0006342590423599541,472992.86248053884,89.360118236
1,999000,3537.652414,3.5411936076076076,0.004961071428571428,0.0004207521680772289,713008.8036645248,84.810745851
1,1050000,3723.146804,3.545854099047619,0.006031762499999999,0.00048606362727862554,617203.1461799371,80.584012928
1,1100000,3915.018009,3.5591072809090907,0.005309973684210526,0.00040693221054876217,737223.5282024975,76.635447697
1,1175000,4189.768585,3.5657604978723403,0.006981239436619718,0.0004999288196185067,600085.4286194753,71.610324235
1,1275000,4560.448748,3.57682254745098,0.0075578153846153845,0.0004972202832631451,603354.3081371648,65.788889773
1,1325000,4747.286135,3.5828574603773586,0.008981523809523809,0.0005676494470688965,528495.1858036225,63.201908619
1,1375000,4936.646372,3.5902882705454546,0.00606755,0.00036876404560015125,813528.3349323276,60.776432926
1,1450000,5214.036185,3.595887024137931,0.005617157894736842,0.00032323360817712604,928121.310441226,57.543977619
1,1500000,5398.304932,3.5988699546666667,0.005661927272727273,0.00031468528420447846,953333.4256744712,55.579181619
1,1625000,5862.351976,3.607601216,0.007138,0.000365324822736536,821187.0131155944,51.180277772
1,1700000,6220.839813,3.6593175370588233,0.007766875,0.00037459632331687944,800862.1049551073,48.229992541
6,850000,5141.652527,6.049002972941176,0.007562068965517242,0.0004413287202642517,679765.4134550111,58.360843081
6,909000,5506.304719,6.057540944994499,0.007797333333333334,0.0004249193027814187,706016.4083774795,54.495464618
6,998000,6034.396058,6.046489036072145,0.006981795918367347,0.0003471918409034846,864075.6050583476,49.728156618
6,1087000,6596.306069,6.068358849126035,0.007504933333333334,0.0003414254150152898,878669.2109214112,45.493464079
6,1176000,7127.245082,6.060582552721089,0.006953414634146342,0.00029278084192472414,1024657.2078549181,42.106052541
6,1295000,7851.347815,6.062816845559846,0.005193947368421053,0.00019852268036749107,1511162.3490306565,38.221927618
6,1354000,8204.342832,6.0593373943870015,0.005360666666666667,0.00019608832909320603,1529922.7719840582,36.579093849
6,1443000,8748.14102,6.062467789327789,0.005031000000000001,0.00017259068258090103,1738216.661026162,34.305442771
6,1532000,9290.802106,6.064492236292428,0.0079495,0.0002567973673128955,1168236.2757031857,32.303587309
6,1621000,9820.610187,6.058365322023443,0.0068713,0.00020998781599184164,1428654.3177898258,30.560129232
6,1710000,10428.616123,6.098605919883041,0.0075183571428571435,0.00021638209684662714,1386436.3289382563,28.78050254
6,1800000,10964.110811,6.091172672777778,0.007309481481481482,0.00020009274353162103,1499304.7459144385,27.374410078
6,1850000,11284.558962,6.099761601081081,0.0069157307692307695,0.00018393528886192898,1631008.393529069,26.596652617
6,1900000,11601.825354,6.106223870526316,0.00631516,0.0001633659044292791,1836368.4946871498,25.868846463
6,1950000,11906.651849,6.105975307179487,0.00789432,0.00019899396241662338,1507583.427942932,25.207232848
6,2000000,12206.534565,6.1032672825,0.0054825,0.00013480682238235504,2225406.6574546546,24.588567694
