CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,300000,1113.957892,3.713192973333333,163.04057503599543,36.593708857326284,6.831775400922459,224.4454109
1,403200,1497.221158,3.713346125992064,159.88404760616862,26.699176678614847,9.363584615709955,166.990872938
1,499200,1853.554376,3.713049631410257,169.9539037615074,22.92466124771075,10.90528655139735,134.887523854
1,576000,2138.909327,3.7133842482638886,185.86122811649994,21.725739122652325,11.50708837055572,116.892260655
1,672000,2495.433357,3.713442495535714,175.58186504928992,17.592013966408313,14.210993720069302,100.192659199
1,768000,2851.667655,3.7131089257812504,188.97183476098846,16.56826137364932,15.089090783997877,87.675824255
1,844800,3136.999021,3.713303765388258,195.42580908427843,15.57579765094639,16.050542360815143,79.701845544
1,940800,3493.18131,3.7129903380102043,199.7659716145774,14.298284386747412,17.484615163460898,71.575175047
1,1036800,3849.885273,3.7132381105324073,203.40985345084368,13.210041411246198,18.92499744831729,64.942976887
1,1113600,4134.965266,3.71315128053161,206.85217836273327,12.507445360125152,19.988094515049593,60.465620711
1,1209600,4491.47518,3.713190459656085,219.76660246394542,12.233702309630573,20.435350940589412,55.666794556
1,1305600,4848.343806,3.713498625919118,228.9905166541176,11.808853262767414,21.170556906506288,51.569180398
1,1382400,5132.94323,3.7130665726273144,238.21357499393744,11.603328103660974,21.545542603515823,48.709768551
1,1478400,5489.317788,3.713012573051948,247.75840720266658,11.284592621896858,22.15410058444598,45.546759641
1,1555200,5774.605594,3.7130951607510285,246.499249330372,10.672626012797929,23.4244130451321,43.296789105
1,1632000,6060.45914,3.7135166299019606,242.85802605663412,10.019349077386511,24.951720722481408,41.255993224
1,1708800,6345.177665,3.7132359930945693,255.34434969151275,10.061759082948175,24.846549985844824,39.404667051
1,1785600,6629.717044,3.7128791689068104,263.7546010218378,9.946850723099073,25.13358317717964,37.712520216
4,710400,2767.415345,3.8955734023085586,218.60441813791107,19.75229138279851,12.656759418692817,90.356322855
4,825600,6433.350489,7.792333441133721,281.19923195931574,10.93262341375536,22.867338472982755,38.878567831
4,940800,7326.436714,7.787453990221089,306.12789417723525,10.451954380312952,23.91897160122455,34.142443662
4,1056000,8210.719916,7.775302950757576,336.78956478503335,10.260917033994545,24.36429406570065,30.46684965
4,1171200,9124.753632,7.790944016393443,363.2843773032222,9.95981352193775,25.100871562438726,27.416024867
4,1286400,10026.46988,7.794208550995025,400.84672778058325,10.002111162631547,24.99472320743786,24.952458058
4,1401600,10924.186148,7.794082582762558,428.79688844881804,9.821006814991051,25.45563858263424,22.903633584
4,1497600,11658.27271,7.784637226228632,471.5044708219523,10.120197015175036,24.703076395166015,21.463628961
4,1612800,12564.076792,7.790226185515873,496.2801356157368,9.883896081581996,25.293669413001915,19.915961515
4,1708800,13321.965256,7.796093899812734,530.9401831846666,9.973144090472589,25.06732056933045,18.783931611
4,1804800,14066.280313,7.79381666278812,606.3066542702941,10.787055325417015,23.175926372690157,17.791418335
4,1920000,14963.787634,7.793639392708333,642.2903142791249,10.74238274815156,23.272304279329227,16.72512026
4,2016000,15710.425438,7.792869760912699,691.3798162439333,11.014146919072683,22.698081098508563,15.93067466
4,2131200,16587.048832,7.782962102102103,775.5338985991999,11.703324718346954,21.361451212926053,15.09066817
4,2227200,17356.289919,7.792874424838362,866.5693217887142,12.497351271360689,20.004238864030942,14.421640551
4,2323200,18102.824041,7.792193543818871,954.8303451935384,13.203647314549544,18.93416220868885,13.828265284
4,2419200,18852.273584,7.792771818783069,1041.624728900077,13.831735230254127,18.074377208520843,13.279000437
7,825600,3215.806331,3.8951142575096895,258.2713684291688,20.083674271501753,12.447921461997815,77.761907538
7,940800,7332.453439,7.793849318664966,342.30729995067645,11.677267044897569,21.409119020639213,34.113403502
7,1056000,8230.452675,7.793989275568182,361.1445234883333,10.976350505328552,22.776240598242158,30.393235371
7,1171200,9122.090053,7.7886697856898905,389.8703199674444,10.69195431237494,23.38206773953835,27.42438643
7,1286400,10030.895157,7.797648598414179,430.309663919,10.732370488553176,23.294015079580273,24.94103988
7,1401600,10923.231529,7.793401490439499,456.36195903518177,10.45264731552204,23.917385945735813,22.904291448
