CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,300000,1111.938888,3.7064629599999996,61.89893076923071,16.70123413700833,17.96274440193787,269.814582085
1,403200,1494.790655,3.707318092757937,52.40054404145071,10.517240752274649,28.52459186456453,200.708617528
1,499200,1852.023335,3.7099826422275646,54.92063461538455,8.896798320318338,33.71999557580908,161.993727542
1,595200,2208.383022,3.7103209374999997,56.07219847328237,7.617625308015507,39.382351831394296,135.853872604
1,691200,2564.672491,3.7104636733217586,58.07470796460173,6.793591654821997,44.1592629116977,116.980212091
1,806400,2991.593622,3.709813519345238,63.98612499999995,6.41704707012817,46.75047521414051,100.288102618
1,902400,3347.99009,3.7100954011524823,67.85263953488365,6.080399550188682,49.3388629355271,89.611835175
1,998400,3704.252482,3.710188784054487,69.98208974358965,5.668050145279702,52.92825439270983,80.992867833
1,1094400,4060.419035,3.7101782118055553,71.01104225352108,5.2468652342671955,57.17699742709316,73.88801893
1,1209600,4488.263192,3.7105350462962967,78.52603124999996,5.249115492621203,57.152486056311126,66.845546745
1,1305600,4845.665552,3.7114472671568635,89.22557627118643,5.524413221788409,54.30440989041032,61.915130758
1,1401600,5202.191857,3.71160948701484,88.42945454545452,5.099881789311896,58.82489288844431,57.671754457
1,1497600,5558.334723,3.711494873798077,94.59436538461532,5.105831469809773,58.75634591033163,53.976063469
1,1612800,5984.798612,3.7108126314484124,98.02416666666659,4.914062362976079,61.04928628099716,50.131131231
1,1708800,6342.494715,3.711665914676966,102.758911111111,4.860928295179368,61.71660674310152,47.304202065
1,1804800,6698.073188,3.7112550908687947,117.07581395348831,5.244023880270413,57.207977471019866,44.791692692
4,710400,6462.174737,9.09652975365991,122.51254545454539,5.689170278283294,52.73176672970402,46.437450607
4,844800,7688.759034,9.101277265625,155.75194594594586,6.079417339677571,49.34683428328526,39.032689465
4,960000,8732.099197,9.095936663541666,188.33439393939386,6.4730414051093295,46.346065353946706,34.369937799
4,1075200,9778.675967,9.094750713355653,211.0488275862068,6.477363132611507,46.31514303862221,30.691301187
4,1209600,11003.521127,9.096826328538361,236.5773846153846,6.453392445170514,46.48717748825413,27.278146031
4,1324800,12055.93956,9.100195923913045,280.353125,6.979943062458477,42.98029329401634,24.896969001
4,1440000,13106.159895,9.101499927083333,320.3413636363636,7.33675010200699,40.8900392992715,22.902912127
4,1555200,14151.610925,9.099544061856996,353.8241499999999,7.505426631097818,39.97107889336852,21.212307388
4,1670400,15196.028771,9.09723944624042,401.1435263157894,7.924783137907143,37.85592549088063,19.755480565
4,1766400,16066.838046,9.095809582201086,418.45422222222214,7.81864112698582,38.369838841248054,18.684579368
4,1881600,17116.448907,9.096752182716838,469.64437499999985,8.23822920480348,36.41559278601746,17.541419941
4,1996800,18181.818182,9.10547785556891,550.9698666666666,9.098861836382012,32.971156766052104,16.514264004
4,2112000,19201.228879,9.091490946496211,663.6410666666666,10.377970536817156,28.907385980304362,15.637926973
4,2227200,20263.424519,9.098161152568247,777.9417857142857,11.527656811716449,26.024369470739863,14.81814838
4,2342400,21300.766828,9.09356507342896,873.0109230769231,12.30764810586215,24.375087540657713,14.097931401
4,2419200,22011.886419,9.09882871155754,941.0646153846153,12.837902068307582,23.368304135969233,13.641892234
7,844800,7845.393446,9.286687317708333,218.67505555555556,8.364997295333072,35.86372946795493,38.253093267
7,960000,8912.920764,9.2842924625,245.94421874999995,8.28151352149778,36.22526235346199,33.672324414
7,1075200,9984.357839,9.286047097284227,274.424448275862,8.249521989586878,36.36574341867092,30.06117728
7,1190400,8997.660608,7.558518655913978,270.6181249999999,9.026690153607534,33.234773199798425,33.35582254
7,1305600,9485.26622,7.265062974877451,272.1051999999999,8.609843779586866,34.84383778382506,31.641599571
7,1420800,10920.209668,7.685958381193694,323.0676538461538,8.879886932598064,33.784213951947976,27.486152906
7,1555200,14251.104461,9.163518814943416,421.6167499999999,8.881433099522889,33.77833246484917,21.065180877
7,1670400,10840.108401,6.489528496767241,360.70453846153845,9.987099504394504,30.038751478143837,27.687756708
7,1785600,14139.605034,7.918685614919355,469.47245,9.966815776060665,30.099884129550304,21.229820357
7,1900800,17637.721206,9.279104169823231,604.8879374999999,10.297295370800171,29.133863718302557,17.023476139
7,2035200,18897.637795,9.285395929147011,677.8249333333332,10.768832630433549,27.85817277465869,15.887336244
7,2150400,19977.358993,9.290066496000744,750.2063571428571,11.276130165762575,26.604872025234535,15.03070463
7,2265600,21046.723727,9.289690910575565,871.3446153846153,12.43222765359733,24.130832249777328,14.267865359
7,2380800,22096.19209,9.280994661458333,1011.7940769230768,13.750678207582705,21.817105707161943,13.590392078
7,2496000,23185.717598,9.289149678685897,1188.64125,15.39488518770502,19.486991708102646,12.951666609
7,2592000,24065.458046,9.284513135030863,1293.4170833333333,16.14043321407922,18.586861704449884,12.478908329
7,2688000,24954.250541,9.283575350074406,1464.5964545454544,17.627355284067395,17.019002293052836,12.035639735
7,2764800,25662.959795,9.282031175853588,1477.6735454545453,17.293058648177677,17.34800107392301,11.702895204
7,2841600,26380.58389,9.283707731559685,1706.5651818181818,19.428699463470842,15.441074713418129,11.384680568
