CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,600000,4532.856736,7.554761226666666,0.0,0.0,0,77.21610387
1,972000,7382.875947,7.5955513858024695,0.0,0.0,0,47.408984939
1,1332000,10104.801224,7.586187105105106,0.0,0.0,0,34.638071975
1,1704000,12928.964575,7.587420525234742,0.0,0.0,0,27.072955763
1,2064000,15583.259127,7.550028646802326,0.0,0.0,0,22.460343136
4,600000,6545.848997,10.909748328333334,0.0,0.0,0,53.472139609
4,828000,9025.038034,10.899804388888889,0.0,0.0,0,38.78278006
4,1056000,11512.779185,10.902253016098484,0.0,0.0,0,30.40300889
4,1284000,14002.80056,10.905607912772586,0.0,0.0,0,24.99610022
4,1500000,16373.502994,10.915668662666667,0.0,0.0,0,21.378293385
4,1728000,18831.378457,10.897788458912036,0.0,0.0,0,18.5881003
4,1956000,21321.96162,10.900798374233128,0.0,0.0,0,16.417326674
4,2184000,23798.191337,10.89660775503663,0.0,0.0,0,14.70852484
4,2388000,26037.791995,10.903597987855946,0.0,0.0,0,13.443932965
4,2592000,28282.828283,10.911584985725309,0.0,0.0,0,12.377647547
4,2772000,30250.648228,10.912932261183261,0.0,0.0,0,11.571696963
4,2988000,32597.55984,10.90949124497992,0.0,0.0,0,10.73890563
4,3096000,33790.307009,10.914181850452195,0.0,0.0,0,10.360802005
4,3144000,34330.554193,10.919387465966922,0.0,0.0,0,10.197484964
4,3204000,34923.169028,10.899865489388263,0.0,0.0,0,10.024071255
