CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,633600,2057.584944,3.247450984848485,52.51437692364139,7.6572420766315235,39.17859681040307,145.812299892
1,902400,2930.546058,3.247502280585106,74.07766407733331,7.583864869569051,39.557666857142635,102.377214023
1,1113600,3616.156989,3.247267411099138,92.20599475176833,7.650002038110833,39.21567582668056,82.966428145
1,1401600,4551.868542,3.247623103595891,126.5339341604308,8.340102866032957,35.97077935595027,65.911985756
1,1536000,4988.194606,3.2475225299479167,169.96129931093327,10.22270798703472,29.346431530714238,60.147268987
1,1747200,5674.080799,3.247527929830586,195.79768622275003,10.352952715633462,28.977240429871316,52.875766386
1,1843200,5986.11222,3.2476737304687497,220.25638808775992,11.039476870286478,27.175200738675482,50.121029252
4,1113600,5825.808331,5.231508917923851,257.94215786517645,13.285581823011627,22.580870299588792,51.506050554
4,1401600,7333.34963,5.232127304509133,328.89562323617497,13.458030513672076,22.29152324296104,40.918849516
4,1747200,9138.261903,5.230232316277473,501.92489004084365,16.48281432653053,18.200775307959624,32.839204936
4,1958400,10248.351723,5.233022734375,619.5153338912069,18.141538101233927,16.536635335214218,29.283436759
4,2150400,11242.69225,5.228186500186012,739.5657251015001,19.742787605791165,15.195422550764858,26.695108948
4,2208000,11546.899657,5.229574120018116,852.55154220888,22.158201418745552,13.53900500905294,25.99045374
