CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,300000,1113.823891,3.712746303333333,28.58051041480685,6.415361086044046,38.96896786431073,224.466288143
1,403200,1497.095634,3.7130348065476193,33.13341156801772,5.5332830275400084,45.18113365170572,167.000099467
1,518400,1924.735156,3.71283787808642,48.477125478790384,6.296938438537334,39.701833270275785,129.895045887
1,614400,2281.04271,3.7126346191406254,73.34708684876118,8.039290535697338,31.097271443283482,109.606132719
1,691200,2566.076469,3.7124948914930553,46.464616304886256,4.527057886329885,55.22350415595781,97.430222099
1,787200,2923.121894,3.713315414126016,86.36704868035267,7.387071207074968,33.84291189186893,85.53112929
1,883200,3279.161584,3.7128188224637677,77.07094187421025,5.876200209698908,42.544500030370784,76.244043044
1,979200,3635.411819,3.712634619076797,64.64063046685271,4.445466076404776,56.23707294200855,68.772009869
1,1075200,3991.824743,3.7126346196056548,71.02260602283849,4.448226239220802,56.202177352335525,62.631132372
1,1171200,4348.279821,3.712670612192623,120.68385249524539,6.939069255192049,36.02788656604652,57.497909718
1,1248000,4633.319124,3.7125954519230766,78.64607991028278,4.243734777776923,58.91037331295296,53.959902167
1,1344000,4990.418397,3.713108926339286,80.83632390235974,4.0498766697606605,61.73027486656143,50.099713523
1,1420800,5275.263236,3.7128823451576576,85.31502780816996,4.043353965144924,61.82985762688214,47.393220972
1,1516800,5631.518483,3.712762712948312,87.54662426704515,3.886653384932152,64.32268978993716,44.395239879
1,1612800,5988.45426,3.71307927827381,91.55062324546313,3.8221641961316606,65.40796971857469,41.749188161
1,1708800,6345.660837,3.7135187482443826,95.71126865305095,3.77099771276123,66.29545256789429,39.399725506
1,1804800,6700.796055,3.7127637716090427,105.48852656045915,3.9359459203835856,63.51713287148919,37.311602017
4,710400,6021.919788,8.476801503378379,122.56783591819482,5.089912848279193,49.116754540211915,41.527312693
4,825600,7000.644059,8.479462280765503,141.76368908617118,5.064130758321263,49.36681375953924,35.722340403
4,940800,7987.220447,8.4898176519983,163.9712823583545,5.134442532420416,48.69077770788645,31.313059571
4,1056000,8953.834032,8.4790095,185.34468768999974,5.177174119323809,48.288891630450415,27.932681448
4,1171200,9944.311854,8.490703427254097,211.99848233395969,5.332331121883613,46.8838101546269,25.152685355
4,1286400,10925.61839,8.493173499689053,235.42001272036336,5.389563156130492,46.38594868595821,22.89339421
4,1382400,11734.885468,8.488777103587962,252.75375589457116,5.387651838411711,46.40240451649163,21.315813169
4,1478400,12530.700216,8.475852418831169,277.223796849684,5.534195061438444,45.17368781269885,19.962914888
4,1574400,13334.755707,8.469738126905488,305.67424407061077,5.7344731113081835,43.59598434719462,18.760079472
4,1670400,14169.122648,8.482472849616858,335.1991103834704,5.918090380227442,42.243356207478556,17.655447753
4,1766400,14969.163523,8.474390581408514,353.2206288916872,5.903392465871166,42.34853119546193,16.713045567
4,1862400,15799.785123,8.483561599548969,443.8951438876663,7.029152681474838,35.566164419627555,15.835164629
4,1958400,16630.08049,8.491666916870916,462.6244229159282,6.9602827236277935,35.91808119393412,15.045212442
4,2054400,17427.675148,8.483097326713395,479.85292763478554,6.8895365161716935,36.2869112331692,14.357600255
4,2150400,18237.525533,8.480992156343005,495.66529613546135,6.800098774453641,36.764171858678104,13.719134318
4,2246400,19053.425806,8.48176006321225,577.6983364158459,7.58749175290453,32.94896497308201,13.13400312
4,2342400,19872.81399,8.483954059938524,624.8864949339163,7.86826347252104,31.773211569883852,12.591508276
4,2419200,20522.08176,8.483003373015874,675.2612028086663,8.234222570931431,30.361093332909597,12.194129526
7,844800,7171.749046,8.489286276041668,154.6635176422938,5.393214481324504,46.354544375287524,34.870631184
7,960000,8147.568765,8.487050796875,171.92190093596633,5.277329801805002,47.37244200930794,30.696088009
7,1075200,9116.102684,8.47851812127976,197.43675694803676,5.416744172931752,46.15318575488314,27.435338063
7,1190400,10104.684532,8.488478269489246,219.77664095133304,5.440110129635524,45.954952021669726,24.752904158
