CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,300000,1114.090271,3.7136342366666666,35.24690401027601,9.491808742661513,31.6061994224169,269.294822033
1,403200,1497.319798,3.7135907688492065,31.52797238253255,6.317214536923223,47.48928475462446,200.368563518
1,518400,1925.17487,3.7136860918209877,24.047332337786997,3.7474909746910257,80.05356170997436,155.838116347
1,614400,2281.403519,3.713221873372396,27.866711879732755,3.664635289967465,81.86353518487878,131.50583771
1,691200,2566.713153,3.713416019965278,31.426562563275787,3.6733506606115927,81.66930623227015,116.886810424
1,787200,2923.150377,3.71335159679878,36.54505374672541,3.7507860867637497,79.98323366365203,102.634575742
1,883200,3279.512883,3.7132165794836953,40.70979018534057,3.7242345178176985,80.553466374022,91.482527934
1,979200,3635.834788,3.7130665727124184,46.30177808414628,3.820634760110914,78.52098377267838,82.515940385
1,1075200,3992.069089,3.7128618759300593,50.614576097666585,3.803811037743682,78.8682710637361,75.152482368
1,1171200,4349.023644,3.713305706967213,52.72843417938227,3.637417318832455,82.47610150388094,68.983981327
1,1248000,4634.135039,3.7132492299679485,60.8427626690312,3.9389956221273748,76.16154694733473,64.740577997
1,1344000,4990.601035,3.713244817708333,62.39147333573326,3.7508060054320613,79.98280891241203,60.117285342
1,1420800,5275.931202,3.713352478885135,69.37069204912498,3.9447158243265226,76.05110567152671,56.864299718
1,1516800,5632.322019,3.7132924703322785,74.90259065120752,3.989789987766103,75.19192762523599,53.266381751
1,1612800,5989.099838,3.7134795622519845,79.53836068399998,3.984401092812883,75.29362456534412,50.094081127
1,1708800,6345.446085,3.7133930740870786,86.03858098614889,4.06801121656174,73.74610934665964,47.281244878
1,1804800,6701.813958,3.7133277692819147,94.67592711529532,4.2383043520024,70.78302431449126,44.766441493
4,710400,6027.606437,8.48480635838964,103.69047272081625,5.162056743944379,58.11637005965321,49.783327325
4,825600,7006.399178,8.486433112887596,122.09668378397615,5.229552974763365,57.36627995695461,42.831244983
4,940800,7979.572295,8.481688238732994,145.75708411262156,5.481760440523832,54.72694461112429,37.608878319
4,1056000,8947.478302,8.472990816287878,167.10412478248477,5.604925610221309,53.52434998475468,33.541515612
4,1171200,9932.130442,8.48030263148907,188.9867322894,5.710710291630579,52.532869762220244,30.217519624
4,1286400,10912.662326,8.483101932524875,213.881944483037,5.882653769119013,50.997391955115525,27.504209312
4,1382400,11727.912432,8.483732951388887,228.11115944755994,5.838109469763457,51.38649789863483,25.593265511
4,1478400,12521.390709,8.469555403814933,262.61929254004343,6.295264881772096,47.654865304976816,23.971067856
4,1574400,13355.889947,8.483161805767276,288.74675830331813,6.489283123958129,46.230067985847946,22.473960096
4,1670400,14179.704117,8.48880754130747,320.80128985661906,6.791175417761177,44.174974366793776,21.169414315
4,1766400,14985.763525,8.483788227468297,351.2858985896841,7.037010493300933,42.63173975448706,20.032146242
4,1862400,15806.944518,8.487405776417525,399.3116056893888,7.583543389690698,39.55934377692481,18.991542649
4,1958400,16601.184218,8.47691187602124,402.995791114,7.287632589262171,41.16563181876506,18.08364442
4,2054400,17425.650558,8.482111837032711,468.32808578805873,8.069036993220852,37.179157841517274,17.229453535
4,2150400,18255.948397,8.489559336402529,517.4493802168749,8.509387328199683,35.2551821217275,16.444869109
4,2246400,19059.720457,8.484562169248575,567.0167211722666,8.932230913916452,33.586234266805484,15.753029109
4,2342400,19872.81399,8.483954059938524,620.0452808725998,9.36806925049102,32.02367446037781,15.108685671
4,2419200,20521.239483,8.482655209573414,669.4532564329999,9.794988372701711,30.627907720246967,14.631325307
7,844800,7157.683774,8.472637043087122,133.2507107792439,5.5866533079132745,53.69941241477466,41.925879984
7,960000,8148.85237,8.488387885416666,157.89463701322214,5.8148289939428315,51.5922308828863,36.827273579
7,1075200,9111.894059,8.474603849516368,182.659333228625,6.016200358018666,49.86536055105717,32.936725716
7,1190400,10089.120565,8.475403700436827,202.30144461203446,6.017941411633079,49.850933978865285,29.747397124
7,1305600,11073.788343,8.481761904871325,228.55017596688882,6.194700305165328,48.42849294095002,27.104334
7,1401600,11857.238844,8.4597879880137,237.97877207599998,6.023968504619019,49.80105718845774,25.313049782
7,1516800,12865.597393,8.482065791798524,280.80287359734774,6.551446166715762,45.79141648513154,23.331122231
7,1632000,13837.638376,8.478945083333334,322.23919361371424,6.990478657237416,42.91551619135588,21.693446346
7,1747200,14830.927427,8.48839710794414,359.4048679055499,7.2750622891167165,41.2367603297076,20.241969263
7,1862400,15796.956453,8.482042769007732,403.5398791253888,7.668503482642351,39.1210619750059,19.003087128
7,1977600,16768.207479,8.47906931583738,445.1902749882352,7.970180485129471,37.640301942939836,17.902862962
7,2073600,17583.963425,8.479920633198304,495.56864401270576,8.461765161898668,35.453595586749344,17.074859889
7,2169600,18419.598453,8.489859168971238,567.9365870074373,9.257769008000462,32.40521552662886,16.300708952
7,2265600,19215.987702,8.48163298993644,588.3433239511332,9.192112732828491,32.63667545422797,15.623722338
7,2361600,19992.003199,8.465448509061654,649.7624350217857,9.758665727507777,30.74190759033363,15.018821036
7,2457600,20834.780193,8.477693763427734,724.6056508961428,10.442802500905623,28.72792049586146,14.411704474
7,2553600,21638.776688,8.473831723057645,791.8294066035384,10.988569901825464,27.301095836880727,13.877446089
7,2649600,22470.226949,8.48061101637983,901.3406022772308,12.045805923332567,24.90493387569062,13.36432187
7,2745600,23300.970874,8.48665897217366,990.9553047859999,12.770627483809749,23.491406383933114,12.887188173
7,2841600,24082.844987,8.475100291033222,1095.6587480561666,13.661527023399993,21.959477845057027,12.468779214
7,3187200,27029.462114,8.480629428338354,1552.9109888583635,17.256022362586172,17.385234771742542,11.112048589
