CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,300000,1113.68,3.712266666666667,60.47441289290544,13.576503900241914,18.414166256420796,224.499970331
1,576000,2138.415349,3.7125266475694443,74.52577437683614,8.713459079316864,28.691246234623968,116.918732508
1,768000,2851.439977,3.7128124700520835,86.49577597586811,7.5842496669326716,32.963049870312155,87.683468717
1,1017600,3778.0901,3.712745774371069,102.40863198877179,6.777202290739263,36.88837801722601,66.178037526
1,1248000,4633.576751,3.712801883814102,118.66889627265111,6.403263680119557,39.04259023038267,53.959073365
1,1324800,4918.548831,3.7126727287137684,124.0672862064653,6.306695175297506,39.6404127758096,50.832861491
1,1497600,5560.250879,3.7127743583066244,136.42664608998317,6.134588476335467,40.75252985010968,44.966204566
1,1612800,5987.88053,3.712723542906746,144.3889161102951,6.02913508113181,41.46531743539393,41.756218161
1,1708800,6344.211541,3.712670611540262,148.33495338405726,5.846027462667286,42.76408237841838,39.410990662
1,1804800,6700.616457,3.7126642603058513,166.43886829406074,6.210666220597895,40.25333049953097,37.3149991
6,300000,2338.109311,7.793697703333334,106.01218060771151,11.337181619746273,22.05133589503129,106.942254699
6,652800,5086.159543,7.791298319546569,162.90564111788655,8.010048166306579,31.210798588153136,49.169863679
6,806400,6283.617353,7.79218421750992,188.51587395980886,7.5035391651568935,33.31761112954392,39.803221912
6,979200,7621.95122,7.7838554125816986,230.6123177557984,7.5676815235818555,33.0352168257832,32.815599779
6,1094400,8522.824123,7.7876682410453215,263.83049100084475,7.743607225922821,32.284695324304366,29.350691031
6,1209600,9421.873822,7.789247538029101,292.27607121555224,7.7603961727354065,32.21485017457289,26.551596032
6,1324800,10321.621733,7.7910792066727055,329.942231666421,7.997378878693279,31.260242110831243,24.238724574
6,1555200,12118.861797,7.792478007330247,434.60479517964194,8.972455899722977,27.863051409115165,20.645091815
6,1708800,13312.742958,7.790696955758428,513.6783349617161,9.654778536630113,25.893913470050403,18.795378118
6,1843200,14361.213235,7.791456833224826,590.0511584285882,10.281749361875537,24.31492844272139,17.42518291
6,1939200,15112.13202,7.792972370049505,655.6781172936306,10.858201938525816,23.024069861233553,16.560262806
6,2169600,16910.17316,7.794143233775811,835.0923665671723,12.360330117178297,20.22599701059374,14.801153276
6,2208000,17205.781142,7.792473343297101,867.8005311026141,12.624046728211198,19.803475492634245,14.547175619
