CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,300000,1113.888406,3.7129613533333337,80.01607455114339,17.96009436952511,13.919748685964748,224.456079235
1,403200,1497.131496,3.71312375,82.48856391857821,13.77543988378611,18.148240790063888,166.998178043
1,499200,1853.636835,3.7132148137019234,92.45728166002976,12.47063064767378,20.047101631274277,134.879918853
1,576000,2138.781237,3.713161869791667,100.51613775876716,11.750070395767487,21.27646827461161,116.897352582
1,672000,2495.084683,3.712923635416667,100.83226137592997,10.10388502236642,24.742957728298435,100.20488368
1,768000,2851.797773,3.7132783502604165,135.8493176841838,11.909925238157008,20.990895828552325,87.670114515
1,844800,3136.959659,3.7132571721117427,110.75086904483531,8.82688161504372,28.32257312411703,79.700337263
1,940800,3493.571828,3.713405429421769,118.31168756081681,8.466955369076478,29.52655223778136,71.564826296
1,1036800,3849.529587,3.712895049189815,124.10454004140617,8.06031196057423,31.016169252857253,64.947760637
1,1113600,4134.896876,3.7130898670977013,126.17027133766655,7.628994630810775,32.76971764934001,60.465865294
1,1209600,4491.47518,3.713190459656085,133.08846514870902,7.40856965833917,33.74470532494719,55.666504607
1,1305600,4848.155762,3.7133545971200985,149.61351166125485,7.715705713380746,32.40144314556276,51.570915138
1,1382400,5133.04862,3.713142809606481,149.14431195087496,7.264375320353919,34.41452141101928,48.707022248
1,1478400,5489.679403,3.7132571719426406,153.9759626921777,7.012520348748158,35.65052043586994,45.542955057
1,1555200,5774.872375,3.713266702031893,165.69709596660465,7.17386394951129,34.848723332288856,43.295049365
1,1632000,6059.724646,3.7130665723039216,170.3516308384389,7.028652142540683,35.568697230993024,41.259670412
1,1708800,6344.53355,3.7128590531367043,177.61434445541016,6.999148613617608,35.71863005074613,39.40643778
1,1785600,6630.068688,3.713076102150538,186.91829414967557,7.048722061409657,35.467422012381505,37.710177559
4,710400,2767.078408,3.8950991103603605,139.3593069181888,12.593129225811422,19.852095179615024,90.364465096
4,825600,6436.663234,7.796345971414728,191.66294684663154,7.447165024786279,33.569821424384855,38.855528141
4,940800,7330.518414,7.791792531887755,218.14940131455876,7.443163442040526,33.58786918314171,34.119568503
4,1056000,8230.994633,7.794502493371212,244.67915772346655,7.435531579219986,33.62234392207717,30.38890459
4,1171200,9127.752017,7.7935041128756835,277.8708008034073,7.614999878640551,32.82994142931367,27.404822157
4,1286400,10021.245039,7.790146951958954,312.5524535089583,7.802007627414182,32.04303455453778,24.962234466
4,1401600,10925.61839,7.795104444920091,339.3433342213182,7.769746563871951,32.176081670727726,22.896417228
4,1497600,11669.156087,7.7919044384348295,380.00806771195226,8.146892855491211,30.686545709447216,21.438736563
4,1612800,12569.76218,7.793751351686508,403.9282876122631,8.040155855111461,31.093924608571438,19.904909118
4,1708800,13319.8359,7.7948477879213485,443.25488717627763,8.326249513160127,30.025523449046336,18.784337757
4,1804800,14067.071798,7.794255207225178,511.1422699046469,9.091770056734312,27.49739582501033,17.787161407
4,1920000,14971.852917,7.7978400609375,553.4806102306874,9.250791377585882,27.024714945548894,16.713849061
4,2016000,15683.814304,7.779669793650793,594.6657942295998,9.487712443075123,26.34987110960236,15.954696798
4,2131200,16609.088493,7.793303534628379,697.0413830939999,10.502464861898137,23.8039358652819,15.06720421
4,2227200,17352.675783,7.791251698545259,772.3157411937857,11.138870661781246,22.443927000407584,14.422690187
4,2323200,18100.202722,7.791065221246558,861.6702466182307,11.91365000143784,20.98433309437728,13.826228825
4,2419200,18845.168099,7.789834697007275,965.8433744400768,12.828659855223844,19.48761622970304,13.282339761
7,825600,3216.882198,3.896417390988372,171.48511022794796,13.329630243814348,18.75520891631733,77.730540139
7,940800,7330.733367,7.792021010841837,245.45862573638223,8.37474639920667,29.8516501972743,34.118770013
7,1056000,8213.687288,7.778112962121211,268.7889086143666,8.185467682073217,30.54193232568966,30.453145274
7,1171200,9118.0976,7.785260928961748,292.48770324840734,8.024035617922713,31.15639210793044,27.433753723
7,1286400,10023.655828,7.79202101057214,321.97897134720813,8.035192264702008,31.113132301541945,24.955643007
7,1401600,10920.84571,7.791699279394978,350.54213320713626,8.029762310873558,31.134171887187843,22.906696657
7,1497600,11664.800299,7.788995926148505,389.19335267971417,8.346896597301892,29.951251592215925,21.446657657
7,1612800,12571.026299,7.79453515562996,430.77095712878935,8.57307164449454,29.161076725696695,19.901693702
7,1708800,13315.579228,7.792356757958802,464.0571270962777,8.719364746696641,28.671813516542393,18.789421038
7,1804800,14057.579847,7.788995925864362,490.2984878633528,8.727009457803696,28.64669749801289,17.799380732
7,1920000,14962.892028,7.79317293125,544.3322521404375,9.103633351261173,27.46156291162212,16.724405573
7,2016000,15711.41277,7.793359508928572,576.1603635079333,9.176371746113283,27.243883194454202,15.926766795
7,2131200,16601.367953,7.789680908877629,671.8247544383999,10.127458995487407,24.68536284485526,15.074554679
7,2227200,17356.289919,7.792874424838362,711.3325805642855,10.256661486926596,24.374402949600746,14.418939561
7,2323200,18108.068956,7.794451169077135,741.1412362386152,10.242941198460246,24.40705214998021,13.820498304
7,2419200,18842.327404,7.788660467923281,810.6303061083076,10.76728648096779,23.21847760268095,13.282610334
7,2534400,19742.557056,7.789834696969697,883.1888368210832,11.196160561360307,22.3290831379097,12.67697246
7,2649600,20644.095789,7.791400886548913,978.6901369423333,11.866655334557938,21.06743584874778,12.125038239
7,2745600,21391.289467,7.791116501675408,1041.612833410636,12.188654150369384,20.510878142557157,11.701712728
7,2841600,22147.413182,7.793993940737613,1078.5099550636362,12.189340274524362,20.509723608462902,11.302019251
7,2956800,23039.351212,7.7919883698593075,1285.2924986471999,13.96530158165371,17.901511008428656,10.865465718
