CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,820000,3836.071862,4.67813641707317,56.37257471631772,8.81808,68.04202275325241,156.425
1,955000,4475.207351,4.686080995811518,66.15252783640472,8.870194,67.64226351757358,134.087
1,1098000,5135.095812,4.676772142076502,76.51730334771,8.941505999999999,67.1027900669082,116.856
1,1197000,5608.315262,4.685309324979115,83.33593465237342,8.916694999999999,67.28950580904696,106.997
1,1328000,6229.753302,4.691079293674699,96.48072670646249,9.293505999999999,64.56121080677195,96.325
1,1425000,6681.812107,4.688990952280702,107.13505327973812,9.621692,62.359094429545245,89.809
1,1548000,7255.489987,4.687009035529716,122.03274129780314,10.093206,59.44592828086537,82.709
1,1696000,7942.496327,4.683075664504717,140.79205876513797,10.637544,56.40399701284432,75.555
1,1849000,8690.362388,4.700033741481882,175.52903440685822,12.121333,49.49950636617276,69.056
1,1950000,9137.566057,4.685931311282051,204.40861197393264,13.42474,44.693603004601954,65.676
4,357000,3162.522006,8.85860505882353,35.030258310362456,6.646395999999999,90.27448861006778,189.733
4,578000,5131.450661,8.877942320069204,56.463060674733825,6.602507999999999,90.87455857683172,116.935
4,648000,5748.447919,8.871061603395063,63.520227614549704,6.630686,90.4883748076745,104.387
4,787000,6979.828296,8.86890507750953,77.86237219527516,6.693906,89.63376539796047,85.971
4,910000,8066.142367,8.863892710989012,92.55198602056589,6.8854049999999996,87.14084356693616,74.395
4,1065000,9456.413813,8.879261796244132,113.61950235585181,7.21018,83.21567561420103,63.459
4,1221000,10835.018781,8.873889255528256,140.59622641509435,7.786922,77.05226789224292,55.385
4,1328000,11787.819253,8.876369919427711,160.82724076292993,8.187554,73.28195942280198,50.909
4,1418000,12589.173311,8.878119401269394,176.18636458988883,8.398804,71.43874294482882,47.67
4,1549000,13746.964212,8.874734804389929,205.54183942274653,8.972929,66.86779757200799,43.655
4,1795000,15935.408478,8.877664890250696,452.43712495353407,17.039687,35.21191439725389,37.662
4,1945000,17258.737236,8.873386753727507,377.2041180192098,13.116896,45.742529330109804,34.774
4,2130000,18910.145293,8.878002484976527,469.57440841919527,14.902883,40.26066634221043,31.737
4,2245000,19939.516799,8.8817446766147,534.2412876648616,16.081197,37.31065541949396,30.101
4,2367000,21050.415746,8.893289288550907,620.3709796219003,17.687397,33.92245902548577,28.511
4,2450000,21754.894851,8.87954891877551,683.6341295443837,18.860782,31.812042575965304,27.589
4,2600000,23093.799315,8.88223050576923,861.568966180601,22.393039,26.79404077311704,25.991
7,700000,7476.728682,10.681040974285715,158.8411826268969,12.748911,47.06284324990582,80.262
7,1164000,12403.613586,10.656025417525774,284.6044021907616,13.770584000000001,43.571136852293264,48.385
7,1396000,14883.905537,10.661823450573067,381.95362563237774,15.401898,38.95623773121988,40.324
7,1557000,16613.135452,10.66996496596018,468.03836253425226,16.909758,35.48247112702618,36.129
7,1745000,18621.395984,10.671287096848136,575.715570998666,18.55704,32.33274272189961,32.233
7,1885000,20087.716361,10.656613454111405,673.3314257028112,20.119143,29.822343824485962,29.88
7,1999000,21263.023602,10.636830216108054,752.8770413404654,21.252966,28.231353684939787,28.229
7,2147000,22889.40602,10.661111327433627,889.266577693041,23.321016,25.727867087780396,26.225
7,2294000,24451.870568,10.659054301656495,1052.568350305499,25.840553,23.21931732652935,24.55
7,2363000,25168.840975,10.65122343419382,1150.7202935010482,27.444679,21.862161331892423,23.85
7,2499000,26641.800986,10.660984788315325,1370.6686934138115,30.883907,19.42759379504672,22.532
7,2687000,28658.769583,10.665712535541497,1721.7664104645057,36.065841,16.636240369384428,20.947
7,2802000,29861.145673,10.657082681299071,1992.9681157978512,40.066631,14.975054927877514,20.104
7,2914000,31041.440323,10.65251898524365,2392.082312186547,46.265264,12.968692883715091,19.341
7,2943000,31356.153645,10.654486457696228,2468.121794537003,47.257127999999994,12.696497341099528,19.147
7,2970000,31690.69878,10.670268949494949,2504.5911322248617,47.449479,12.645028199361262,18.945
7,3015000,32154.340836,10.664789663681592,2655.612179315516,49.582935,12.10093755038906,18.671
7,3105000,33092.493519,10.657807896618358,3027.664884528468,54.930924,10.922809163013532,18.143
