CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,500000,1842.152125,3.6843042500000003,55.028891358024644,8.962311745331373,33.47350644840884,162.865569779
1,650000,2398.426632,3.689887126153846,52.95357661290318,6.6241210427230515,45.289027489853304,125.092986469
1,703000,2594.95368,3.691257012802276,56.66887391304342,6.55193443648895,45.78800397165817,115.61786893
1,756000,2791.684502,3.692704367724868,61.219784905660326,6.579389705109321,45.596934282070364,107.471624006
1,862000,3184.950049,3.6948376438515083,65.80269462365587,6.1986955861581565,48.39727904527326,94.20124239
1,968000,3578.158918,3.6964451632231405,75.85333132530117,6.360223434629565,47.16815424542908,83.848966466
1,1048000,3874.967709,3.6974882719465647,75.42008831168827,5.839622368766788,51.373184951915654,77.427943927
1,1128000,4171.765491,3.698373662234043,85.4435126760563,6.144930074479013,48.82073455090292,71.918041312
1,1287000,4761.526863,3.6997100722610723,93.08081129032254,5.865170798996135,51.14940558105266,63.011599466
1,1393000,5154.639175,3.700387060301508,106.05444385964907,6.173066373408139,48.59821389452687,58.206579081
1,1500000,5551.854319,3.7012362126666667,109.8584415094339,5.937040915690217,50.53022275914755,54.042646465
1,1645000,6089.763108,3.7019836522796354,134.64656122448974,6.633820150689271,45.22281177140885,49.268396388
1,1750000,6479.201762,3.7024010068571425,148.01654130434775,6.854326027883369,43.767979343206214,46.30783808
1,1812000,6708.857929,3.7024602257174393,156.58977272727267,7.002923992620799,42.83924833628345,44.721464695
1,1916000,7095.05002,3.7030532463465553,175.86608571428565,7.436957392302887,40.3390774176674,42.287615387
1,2000000,7406.675884,3.703337942,184.71278499999994,7.482603808960159,40.09299538761632,40.509398464
6,725000,5597.223777,7.720308657931034,122.66208679245277,6.575730168864814,45.62230996345609,53.608497465
6,840000,6490.275404,7.7265183380952385,145.59457608695647,6.731572841432707,44.56610766409679,46.23505231
6,898000,6939.62526,7.727867772828508,155.0881697674418,6.706317579193238,44.733938775993614,43.241967387
6,985000,7606.683739,7.722521562436548,167.7885871794871,6.619345427183854,45.32170186616663,39.450510541
6,1042000,8046.994448,7.722643424184262,181.25150270270265,6.759282960819657,44.38340601199226,37.292286464
6,1129000,8725.242125,7.728292404782994,198.09257647058817,6.813062911554821,44.0330588304426,34.393327771
6,1274000,9843.488532,7.726443117739403,230.44091666666662,7.025561207456739,42.70121505476149,30.487472924
6,1418000,10959.704819,7.728987883638928,259.97902222222217,7.119310901253486,42.13890981319266,27.384174463
6,1534000,11862.396204,7.732983183833117,302.93645599999996,7.664617947443857,39.14089417856107,25.301074848
6,1650000,12759.984688,7.733324053333334,341.94980869565217,8.04279804319648,37.30045170707405,23.520405155
6,1837000,14201.855709,7.731004740881873,400.76995714285715,8.4701424553276,35.418530630651226,21.134674155
6,1993000,15401.201294,7.727647412945309,478.3988736842105,9.323979181860263,32.17510401392229,19.489968925
6,2118000,16376.439762,7.732030104815864,541.2753055555555,9.921352805214688,30.237811908303396,18.329587002
6,2210000,17087.201686,7.73176546877828,580.7876176470588,10.202702915076143,29.403972897878024,17.56701177
6,2306000,17823.193916,7.729052001734606,632.1438062499999,10.64627592883772,28.178867615800346,16.841541155
6,2400000,18550.581252,7.729408855,679.6284625,10.99859031082256,27.27622281782797,16.183239693
