CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,300000,1113.699845,3.712332816666667,56.506654774798236,12.68545235598222,19.70761412241675,224.494838821
1,403200,1496.862576,3.7124567857142856,61.1766233953916,10.218287915454217,24.465938136456117,167.029289103
1,480000,1781.93404,3.7123625833333334,67.28630486524463,9.44077906181187,26.480865441630204,140.307586822
1,576000,2138.323896,3.712367875,77.69638952673282,9.084475160877485,27.519476422438927,116.922745268
1,652800,2423.584384,3.7125986274509803,69.48219574519614,7.167894170597584,34.877747083026144,103.161595481
1,748800,2779.970866,3.712567930021368,75.06596384778659,6.751074396759967,37.03114279409839,89.935225643
1,825600,3065.002575,3.7124546693313953,97.24961484277786,7.9328527967095015,31.51451393421777,81.572074188
1,902400,3350.308228,3.712664259751773,85.96944287389198,6.415601120194893,38.96750987418081,74.626528982
1,979200,3635.358955,3.712580632148693,96.71689047052948,6.651642890530194,37.58469961698031,68.774366692
1,1056000,3920.523155,3.7126166240530303,111.03505739109524,7.080938364293322,35.30605509301732,63.772096225
1,1132800,4205.497426,3.7124800723870055,126.56771151550848,7.524510856442086,33.224751052882496,59.450477269
1,1228800,4562.043796,3.7126007454427086,132.01523843407412,7.234900499639946,34.554725391515966,54.803525604
1,1324800,4918.355302,3.712526647041063,156.45909442814002,7.953328170343887,31.43338167940711,50.833274981
1,1420800,5274.818019,3.7125689885979734,156.02866091802136,7.395648557109739,33.803661446252036,47.399295191
1,1516800,5631.264782,3.7125954522679327,191.2194160563183,8.490034947003172,29.44628632986316,44.399439775
1,1612800,5987.737114,3.7126346192956348,167.7582225579025,7.004770206967166,35.689964497527995,41.755152744
1,1689600,6272.581293,3.71246525390625,175.65320664825649,7.001293104674448,35.707689459977935,39.858612537
1,1766400,6558.065108,3.712672728713768,193.2817833897106,7.36893117806037,33.92622267179381,38.125326913
4,825600,5141.388175,6.227456607315891,186.38679503891672,9.0662303445399,27.574856417646778,48.642020711
4,902400,5625.182818,6.2335802504432625,196.91796013895453,8.754520228970087,28.556676261105732,44.457703212
4,979200,6098.453432,6.227995743464052,234.06736956650002,9.598689705441307,26.0452215533418,41.008235036
4,1056000,6561.335363,6.213385760416667,216.40539867010818,8.24892764965887,30.306969659303366,38.117938371
4,1209600,7517.214421,6.214628324239418,246.16033859803036,8.190456301021138,30.523329935699852,33.272851133
4,1286400,7976.008167,6.20025510494403,310.0666330689355,9.723663931772933,25.71047310500961,31.359917175
4,1363200,8464.533604,6.209311622652582,310.39696419200004,9.172199539915168,27.25627576156201,29.549900927
4,1459200,9086.283347,6.226893741091009,339.82471620962974,9.355387229952548,26.722571055059152,27.530037645
4,1536000,9556.574924,6.221728466145834,356.7104297786539,9.3369445621222,26.77535443598878,26.175137542
4,1612800,10017.631031,6.211328764260913,381.42123406041674,9.524214040013826,26.2488850995664,24.970329886
4,1689600,10476.030841,6.200302344341856,406.7588122579131,9.712806565192238,25.739213307914973,23.878539991
4,1766400,10995.294014,6.224690904664854,426.8506263810001,9.71163126008629,25.742328276761473,22.751826189
4,1843200,11468.415982,6.2220138791232635,519.1176239571429,11.32427558614615,22.076467328810335,21.814469522
4,1920000,11950.858072,6.224405245833334,504.93842987330004,10.569913677037206,23.652038005108487,20.933074315
4,1996800,12395.874653,6.207869918369392,528.5506330153,10.668053891610914,23.434452294677065,20.183598742
4,2092800,13037.129746,6.229515360282874,635.1014827703159,12.188635509953109,20.510909510408503,19.191634472
4,2169600,13496.73379,6.220839689343658,673.6814913370557,12.488388956997287,20.018594941337422,18.537527181
4,2246400,13949.336012,6.209640318732194,688.3346512202942,12.34589458265722,20.249646416970478,17.935889993
4,2323200,14486.035462,6.2353802780647385,800.6658033765883,13.83039707952564,18.07612598268036,17.273620306
4,2400000,14936.966003,6.223735834583334,880.3296606866876,14.746118050576253,16.953614445683243,16.750677285
4,2476800,15439.72332,6.233738420542635,892.7156369545626,14.468317971489375,17.27913365552505,16.207084734
4,2553600,15854.895992,6.208840848997494,858.7385053515334,13.553009505763674,18.44608755669232,15.782463953
4,2649600,16798.817363,6.340133364658816,996.9414607299286,14.851301984528208,16.833540942096864,14.89686463
4,2803200,17425.245696,6.216197808219179,1297.8444220944286,18.639254798738445,13.412553382602006,14.361701974
