CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,633600,2057.514385,3.247339622790404,52.94107596096552,7.719679022150899,38.861719397811484,145.816436142
1,902400,2930.431555,3.2473753933953904,68.27984177708832,6.990545864299196,42.91510360186658,102.380815221
1,1113600,3616.374946,3.247463133979885,98.96787755680486,8.210524890399574,36.538467881728835,82.961513302
1,1401600,4551.592299,3.2474260124143837,128.9013013998154,8.49664589387796,35.308050229109504,65.915904662
1,1536000,4988.111667,3.2474685332031252,162.5819221776667,9.779052306883775,30.677819341330324,60.148460394
1,1747200,5673.758865,3.2473436727335163,196.07661270059614,10.368425741370737,28.933997067942453,52.87946175
1,1843200,5985.753906,3.2474793326822917,224.33434424460006,11.244453357119578,26.679820750027915,50.123637533
4,1113600,5827.619029,5.23313490391523,254.4894068332941,13.103777161473042,22.894162217749123,51.490462116
4,1401600,7320.82286,5.223189825913242,341.8632039086751,14.01255180401883,21.409376692827593,40.988768735
4,1747200,9138.261903,5.230232316277473,516.0505637975625,16.946728790989585,17.702531485575385,32.839279675
4,1958400,10247.301544,5.232486491013072,641.1071312239654,18.77580142131806,15.978013042861635,29.286527176
4,2150400,11256.61326,5.234660184151785,782.8418919452308,20.87240691555064,14.37304289887574,26.662353063
4,2208000,11552.680222,5.232192129528986,914.58812607384,23.759373254240806,12.626595692984159,25.978221865
