CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,300000,1113.918185,3.7130606166666666,190.61825831732997,42.78471487422584,5.843208275079654,224.452343925
1,576000,2138.781237,3.713161869791667,214.77082847864008,25.106460638318804,9.957596317596309,116.898839643
1,748800,2780.31095,3.713022102029915,230.22959927431933,20.70390331978121,12.075017746104981,89.927200434
1,1017600,3778.604033,3.7132508185927673,252.97091829109883,16.738961503677483,14.935215661083632,66.169509194
1,1209600,4491.47518,3.713190459656085,273.0743400139774,15.20121824297792,16.446050310177313,55.666959562
1,1363200,5061.753391,3.713140691754695,287.69423814007143,14.211026080012253,17.591973907614168,49.396283262
1,1516800,5631.772206,3.7129299881329114,300.17104870598297,13.326244350544277,18.759974185059075,44.395501858
1,1593600,5917.439879,3.7132529361194777,308.8945860555357,13.051941209210161,19.154238897704072,42.253706599
1,1708800,6344.855591,3.713047513459738,335.43931938113377,13.218837028498697,18.912405036919743,39.407535923
6,300000,2337.300511,7.791001703333333,232.5650366712222,24.879423154475937,10.048464486003313,106.978346834
6,652800,5087.505088,7.793359509803922,289.59169113521136,14.235695979588195,17.56148771078433,49.157819148
6,768000,5985.443402,7.7935460963541665,309.1771834565879,12.918929266391045,19.351448935507523,41.784872745
6,979200,7627.765065,7.7897927542892145,358.35003061299227,11.750821138482047,21.275108952283365,32.791461238
6,1017600,7932.730446,7.795529133254717,367.90421212782263,11.600657830450249,21.55050201927186,31.531734207
6,1209600,9422.939203,7.790128309358466,417.75285494086665,11.090486753349264,22.541841991245462,26.547961605
6,1363200,10624.282861,7.793634727846244,494.6150836026237,11.646534359388776,21.46561305582413,23.546662335
6,1516800,11816.978635,7.7907295853111815,568.436003696976,12.036215461170297,20.770648448967876,21.174266554
6,1708800,13321.965256,7.796093899812734,676.3041464597568,12.702706684313654,19.680844894948297,18.782535566
6,1900800,14810.42654,7.791680629208755,820.3715561218788,13.862745668800475,18.03394550926881,16.898130567
6,2016000,15709.43823,7.792380074404762,907.8061484860317,14.461049527012435,17.28781853163658,15.929666869
