CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,300000,1093.665127,3.6455504233333333,305.22895220588236,83.73328905657124,3.5828044422967347,274.329445
1,576000,2116.83519,3.6750610937499997,318.7886028368794,45.182665652853224,6.639714493716583,141.732374529
1,748800,2757.023517,3.681922431891026,331.29062037037033,36.05166175441265,8.321391730667743,108.82186074
1,998400,3682.156271,3.688057162459936,347.5231111111112,28.317011852895316,10.59433818647521,81.482384761
1,1209600,4465.415358,3.6916462946428577,358.7439545454546,24.10421235049939,12.445957396893933,67.19057435
1,1324800,4892.288123,3.692850334390097,366.6953606557377,22.488852162110092,13.339942734180502,61.328433831
1,1516800,5603.705918,3.6944263699894515,378.13449056603775,20.24628940962997,14.817529964641698,53.542562011
1,1612800,5959.593953,3.695184742683532,385.71966,19.418822050964987,15.44892883886806,50.344392741
1,1708800,6315.390607,3.6958044282537457,399.4990212765957,18.979927499890984,15.806172073192753,47.509321648
6,300000,1846.631129,6.155437096666667,337.3497391304348,54.812461775185255,5.473207921776217,162.479632907
6,652800,4041.492658,6.191012037377452,382.2004109589041,28.37903372745239,10.571184448390705,74.251709087
6,825600,5113.17153,6.193279469476743,403.9928965517242,23.711789762843846,12.651934037897771,58.693580915
6,979200,6070.908208,6.1998654084967315,437.1182040816327,21.609535987773175,13.882759915332846,49.436367065
6,1132800,7026.254772,6.2025554131355936,472.6934047619048,20.19283555545793,14.856754474926277,42.718674202
6,1363200,8464.772439,6.209486824383803,522.1210571428571,18.515848321831093,16.202336224923883,35.462749622
6,1536000,9525.623928,6.201578078125,571.1815806451613,18.000103129974143,16.666571176496973,31.51380181
6,1747200,10857.370345,6.214154272550366,643.1445185185186,17.78411303660247,16.86898859575135,27.651814677
6,1843200,11436.413541,6.204651443684895,665.6908461538462,17.477449621426004,17.164975811586558,26.254604104
6,1996800,12402.331638,6.211103584735577,782.7914583333334,18.95176293215628,15.829661919787785,24.210487647
6,2054400,12701.638511,6.182651144373052,792.13,18.727093323798822,16.019570939968194,23.641439314
6,2169600,13462.574044,6.205094968657818,875.545909090909,19.52849205732983,15.362169240681226,22.304361033
6,2208000,13711.778418,6.210044573369565,879.8105238095238,19.267796483615403,15.57002121415952,21.899938637
6,2304000,14306.151645,6.20926720703125,924.8248,19.41198998456668,15.454366102522831,20.989910721
