CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,300000,1113.829681,3.712765603333333,4.571715355805215,1.231430182324447,243.61917086823402,269.358454428
1,576000,2138.610473,3.7128654045138894,30.20405755395679,4.237236404934967,70.80086436777522,140.286992811
1,768000,2851.494183,3.7128830507812496,37.81350961538458,3.978575667929422,75.40386938427379,105.215720741
1,1017600,3778.242362,3.712895402908805,53.559949367088585,4.253107599793076,70.53665889256969,79.408357365
1,1248000,4633.634005,3.7128477604166665,68.34537499999998,4.425242161497476,67.79290015136297,64.748231486
1,1324800,4919.000459,3.713013631491546,79.21219999999997,4.831339606863371,62.09457922887927,60.992367424
1,1516800,5631.899076,3.713013631329114,96.23147169811317,5.126588713932391,58.518445059713514,53.273514615
1,1612800,5988.502076,3.71310892609127,116.48334693877548,5.8359309796450525,51.40567992431026,50.100989824
1,1708800,6344.640893,3.712921870903558,142.93676595744677,6.759136961082765,44.38436470918059,47.287602429
1,1804800,6701.215154,3.7129959851507097,117.07649999999997,5.241832954785746,57.2318886518699,44.772716598
6,300000,2545.760037,8.48586679,61.55516239316236,7.254800684696448,41.3519286109171,117.858525632
6,787200,6674.230795,8.47844359120935,148.8220909090909,6.691457077062961,44.83328467103866,44.962794409
6,979200,8316.238842,8.492890974264705,206.78239999999997,7.4626825008931,40.20002190420098,36.089543892
6,1036800,8789.920891,8.477932958140432,210.20963636363635,7.177720580716511,41.79599869155852,34.145535404
6,1248000,10599.9576,8.493555769230769,287.08514285714284,8.12946748518792,36.90278613532891,28.317269937
6,1401600,11894.84953,8.486622096175799,298.37143999999995,7.529375592966195,39.8439414126524,25.234907178
6,1555200,13182.177696,8.47619450617284,431.0056363636363,9.814822769305257,30.56601296339409,22.771912804
6,1766400,14977.533699,8.479129132133151,576.4428947368422,11.55493634710982,25.962929694116188,20.045240305
6,1900800,16109.112388,8.474911820286195,689.0183333333333,12.841576275708523,23.36161804119703,18.637495774
6,2073600,17577.781684,8.476939469521605,881.6265,15.060417006677488,19.919767152993572,17.08253666
6,2131200,18051.627655,8.470170633915165,945.15075,15.720746125380163,19.0830637176736,16.633056817
6,2208000,18720.74883,8.478600013586957,996.2498666666667,15.980697884633319,18.77264698736801,16.040853223
