CPU,Frequency (kHz),CoreMarks (iter/s),CoreMarks/MHz,Power (mW),Energy (J),ULPMark-CM (iter/mJ),Time (s)
1,960000,3117.692907,3.247596778125,45.57525679943618,4.385839114103121,68.40196190401029,96.23289965
1,1305600,4239.923116,3.247490131740196,72.38695831463717,5.122148563026365,58.56917196145289,70.760654713
1,1497600,4863.418984,3.247475283119658,111.76711781824098,6.894831026592254,43.510856008355866,61.689262112
1,1708800,5549.389567,3.247536029377341,144.1154503241862,7.791652904795534,38.50274180146793,54.065354459
1,1958400,6360.109394,3.247604878472222,221.22762859428738,10.436085635513209,28.746410337907033,47.173518524
1,2016000,6546.930581,3.2474854072420634,226.52704239274192,10.380905531412642,28.89921299179531,45.826341181
4,768000,2494.097303,3.2475225299479167,20.545509240689864,2.471451508566492,121.3861566614382,120.29156735
4,998400,3242.331885,3.2475279296875,34.81854954485303,3.2218889193798668,93.11307978232301,92.533691423
4,1171200,3803.534752,3.247553579234973,61.166865533255766,4.824961540815386,62.17666140180302,78.881948564
4,1305600,4240.042966,3.247581928615196,79.1903389218685,5.6036825739323275,53.536223017978344,70.76219966
4,1459200,4738.887309,3.2475927282072368,112.14033713334675,7.100104355579231,42.252900094948785,63.314455236
